village_id,all_text
10004050001,"2024年總統大選結果：該區和全國結果不同，第一高票由國民黨侯友宜以得票率42.7%領先，接著為民眾黨柯文哲，拿下得票率32.8%，跟第一高票相差9.9個百分點。第三高票為民進黨賴清德，得票率達24.6%。
歷史選舉對比：2020年總統大選時，該區由國民黨韓國瑜領先，得票率達52.5％；2016年總統大選該區也同樣支持國民黨，朱立倫得票率達44.6%。
2024年立委選舉：新竹縣湖口鄉孝勢村所屬的新竹縣第1選區，國民黨徐欣瑩以53.3%領先，民進黨詹紀緹以得票率37.2%為第二高票。政黨票方面，國民黨以46％在該區取得領先，其後為民眾黨25.8%、民進黨20.7%。
社會經濟背景：該區39歲以下人口佔比約31.3%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為50.4%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為47.2萬元，相較全國，是收入較高的村里。"
10004050002,"2024年總統大選結果：該區和全國結果不同，第一高票由國民黨侯友宜以得票率42.7%領先，接著為民眾黨柯文哲，拿下得票率29%，跟第一高票相差13.7個百分點。第三高票為民進黨賴清德，得票率達28.3%。
歷史選舉對比：2020年總統大選時，該區由國民黨韓國瑜領先，得票率達47.1％；2016年總統大選該區也同樣支持國民黨，朱立倫得票率達41.2%。
2024年立委選舉：新竹縣湖口鄉仁勢村所屬的新竹縣第1選區，國民黨徐欣瑩以51.3%領先，民進黨詹紀緹以得票率35.2%為第二高票。政黨票方面，國民黨以43.3％在該區取得領先，其後為民眾黨25.2%、民進黨24%。
社會經濟背景：該區39歲以下人口佔比約33.7%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為51.5%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為37.4萬元，相較全國，是收入較低的村里。"
10004050003,"2024年總統大選結果：該區和全國結果不同，第一高票由國民黨侯友宜以得票率39.2%領先，接著為民眾黨柯文哲，拿下得票率34.2%，跟第一高票相差5個百分點。第三高票為民進黨賴清德，得票率達26.6%。
歷史選舉對比：2020年總統大選時，該區由由國民黨韓國瑜領先，得票率達49％；2016年總統大選該區則由民進黨蔡英文領先，得票率達42.9%。這反映出該區選民的投票傾向有所變化。
2024年立委選舉：新竹縣湖口鄉愛勢村所屬的新竹縣第1選區，國民黨徐欣瑩以52.4%領先，民進黨詹紀緹以得票率34.4%為第二高票。政黨票方面，國民黨以42.2％在該區取得領先，其後為民眾黨27.7%、民進黨23.8%。
社會經濟背景：該區39歲以下人口佔比約33.8%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為51.8%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為47.1萬元，相較全國，是收入較高的村里。"
10004050004,"2024年總統大選結果：該區和全國結果不同，第一高票由國民黨侯友宜以得票率38%領先，接著為民眾黨柯文哲，拿下得票率36%，跟第一高票相差2個百分點。第三高票為民進黨賴清德，得票率達26.1%。
歷史選舉對比：2020年總統大選時，該區由由國民黨韓國瑜領先，得票率達46.8％；2016年總統大選該區則由民進黨蔡英文領先，得票率達42.3%。這反映出該區選民的投票傾向有所變化。
2024年立委選舉：新竹縣湖口鄉信勢村所屬的新竹縣第1選區，國民黨徐欣瑩以53.9%領先，民進黨詹紀緹以得票率30.7%為第二高票。政黨票方面，國民黨以40.5％在該區取得領先，其後為民眾黨29%、民進黨23.6%。
社會經濟背景：該區39歲以下人口佔比約34.7%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為50.7%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為50.1萬元，屬於高收入地區。"
10004050005,"2024年總統大選結果：該區和全國結果不同，第一高票由民眾黨柯文哲以得票率37.6%領先，接著為國民黨侯友宜，拿下得票率37.1%，跟第一高票相差0.5個百分點。第三高票為民進黨賴清德，得票率達25.3%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達47.6％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達40.8%。
2024年立委選舉：新竹縣湖口鄉中勢村所屬的新竹縣第1選區，國民黨徐欣瑩以52.4%領先，民進黨詹紀緹以得票率33.6%為第二高票。政黨票方面，國民黨以40％在該區取得領先，其後為民眾黨30.7%、民進黨22.3%。
社會經濟背景：該區39歲以下人口佔比約38.8%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為50.8%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為55.6萬元，屬於高收入地區。"
10004050006,"2024年總統大選結果：該區和全國結果不同，第一高票由國民黨侯友宜以得票率36.7%領先，接著為民眾黨柯文哲，拿下得票率36.4%，跟第一高票相差0.3個百分點。第三高票為民進黨賴清德，得票率達26.9%。
歷史選舉對比：2020年總統大選時，該區由由國民黨韓國瑜領先，得票率達47.7％；2016年總統大選該區則由民進黨蔡英文領先，得票率達41.8%。這反映出該區選民的投票傾向有所變化。
2024年立委選舉：新竹縣湖口鄉德盛村所屬的新竹縣第1選區，國民黨徐欣瑩以54.9%領先，民進黨詹紀緹以得票率30.9%為第二高票。政黨票方面，國民黨以40.6％在該區取得領先，其後為民眾黨28.6%、民進黨23.1%。
社會經濟背景：該區39歲以下人口佔比約37%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為47.7%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為47萬元，相較全國，是收入較高的村里。"
10004050007,"2024年總統大選結果：該區和全國結果不同，第一高票由國民黨侯友宜以得票率38.8%領先，接著為民眾黨柯文哲，拿下得票率30.7%，跟第一高票相差8.1個百分點。第三高票為民進黨賴清德，得票率達30.4%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達50.3％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達49%。
2024年立委選舉：新竹縣湖口鄉和興村所屬的新竹縣第1選區，國民黨徐欣瑩以55%領先，民進黨詹紀緹以得票率33.2%為第二高票。政黨票方面，國民黨以41.4％在該區取得領先，其後為民進黨28%、民眾黨23.1%。
社會經濟背景：該區39歲以下人口佔比約34.2%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為42%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為42萬元，接近全國平均。"
10004050008,"2024年總統大選結果：該區和全國結果不同，第一高票由國民黨侯友宜以得票率39.1%領先，接著為民眾黨柯文哲，拿下得票率36.4%，跟第一高票相差2.7個百分點。第三高票為民進黨賴清德，得票率達24.5%。
歷史選舉對比：2020年總統大選時，該區由由國民黨韓國瑜領先，得票率達49.8％；2016年總統大選該區則由民進黨蔡英文領先，得票率達40.2%。這反映出該區選民的投票傾向有所變化。
2024年立委選舉：新竹縣湖口鄉長嶺村所屬的新竹縣第1選區，國民黨徐欣瑩以54.7%領先，民進黨詹紀緹以得票率34.2%為第二高票。政黨票方面，國民黨以42.3％在該區取得領先，其後為民眾黨28.1%、民進黨22.5%。
社會經濟背景：該區39歲以下人口佔比約36.1%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為44.2%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為44.5萬元，相較全國，是收入較高的村里。"
10004050009,"2024年總統大選結果：該區和全國結果不同，第一高票由國民黨侯友宜以得票率35.5%領先，接著為民眾黨柯文哲，拿下得票率32.8%，跟第一高票相差2.7個百分點。第三高票為民進黨賴清德，得票率達31.6%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達52.4％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達48.2%。
2024年立委選舉：新竹縣湖口鄉長安村所屬的新竹縣第1選區，國民黨徐欣瑩以51.1%領先，民進黨詹紀緹以得票率40.7%為第二高票。政黨票方面，國民黨以38.2％在該區取得領先，其後為民進黨28.4%、民眾黨25.4%。
社會經濟背景：該區39歲以下人口佔比約33.2%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為38.8%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為45.1萬元，相較全國，是收入較高的村里。"
10004050010,"2024年總統大選結果：該區和全國結果不同，第一高票由國民黨侯友宜以得票率42.2%領先，接著為民眾黨柯文哲，拿下得票率32.4%，跟第一高票相差9.8個百分點。第三高票為民進黨賴清德，得票率達25.3%。
歷史選舉對比：2020年總統大選時，該區由由國民黨韓國瑜領先，得票率達49.7％；2016年總統大選該區則由民進黨蔡英文領先，得票率達41.9%。這反映出該區選民的投票傾向有所變化。
2024年立委選舉：新竹縣湖口鄉湖口村所屬的新竹縣第1選區，國民黨徐欣瑩以55.5%領先，民進黨詹紀緹以得票率32.1%為第二高票。政黨票方面，國民黨以45％在該區取得領先，其後為民眾黨24.7%、民進黨22.4%。
社會經濟背景：該區39歲以下人口佔比約35.2%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為45.8%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為42.8萬元，接近全國平均。"
