village_id,all_text
10008120001,"2024年總統大選結果：該區和全國結果不同，第一高票由國民黨侯友宜以得票率54.5%領先，接著為民眾黨柯文哲，拿下得票率29.3%，跟第一高票相差25.2個百分點。第三高票為民進黨賴清德，得票率達16.2%。
歷史選舉對比：2020年總統大選時，該區由國民黨韓國瑜領先，得票率達68％；2016年總統大選該區也同樣支持國民黨，朱立倫得票率達52%。
2024年立委選舉：南投縣信義鄉人和村所屬的南投縣第2選區，民進黨蔡培慧以51.1%領先，國民黨游顥以得票率46.7%為第二高票。政黨票方面，國民黨以63.8％在該區取得領先，其後為民進黨14.7%、民眾黨14.7%。
社會經濟背景：該區39歲以下人口佔比約41%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為26.5%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為44.9萬元，相較全國，是收入較高的村里。"
10008120002,"2024年總統大選結果：該區和全國結果不同，第一高票由國民黨侯友宜以得票率60.3%領先，接著為民眾黨柯文哲，拿下得票率26.8%，跟第一高票相差33.5個百分點。第三高票為民進黨賴清德，得票率達12.9%。
歷史選舉對比：2020年總統大選時，該區由國民黨韓國瑜領先，得票率達71.1％；2016年總統大選該區也同樣支持國民黨，朱立倫得票率達59.5%。
2024年立委選舉：南投縣信義鄉地利村所屬的南投縣第2選區，民進黨蔡培慧以67.4%領先，國民黨游顥以得票率30.4%為第二高票。政黨票方面，國民黨以68.1％在該區取得領先，其後為民眾黨15.2%、民進黨10.4%。
社會經濟背景：該區39歲以下人口佔比約42.1%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為27.2%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為37.7萬元，相較全國，是收入較低的村里。"
10008120003,"2024年總統大選結果：該區和全國結果不同，第一高票由國民黨侯友宜以得票率67.6%領先，接著為民眾黨柯文哲，拿下得票率26.3%，跟第一高票相差41.3個百分點。第三高票為民進黨賴清德，得票率達6.2%。
歷史選舉對比：2020年總統大選時，該區由國民黨韓國瑜領先，得票率達76.7％；2016年總統大選該區也同樣支持國民黨，朱立倫得票率達64.5%。
2024年立委選舉：南投縣信義鄉潭南村所屬的南投縣第2選區，國民黨游顥以66.7%領先，民進黨蔡培慧以得票率33.3%為第二高票。政黨票方面，國民黨以77.9％在該區取得領先，其後為民眾黨13.2%。
社會經濟背景：該區39歲以下人口佔比約48.8%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為22.1%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為41.6萬元，接近全國平均。"
10008120004,"2024年總統大選結果：該區和全國結果不同，第一高票由國民黨侯友宜以得票率46.8%領先，接著為民進黨賴清德，拿下得票率31.1%，跟第一高票相差15.7個百分點。第三高票為民眾黨柯文哲，得票率達22.1%。
歷史選舉對比：2020年總統大選時，該區由國民黨韓國瑜領先，得票率達58.2％；2016年總統大選該區也同樣支持國民黨，朱立倫得票率達44.8%。
2024年立委選舉：南投縣信義鄉明德村所屬的南投縣第2選區，國民黨游顥以52.8%領先，民進黨蔡培慧以得票率44.4%為第二高票。政黨票方面，國民黨以49.2％在該區取得領先，其後為民進黨26.8%、民眾黨18.3%。
社會經濟背景：該區39歲以下人口佔比約32.5%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為33%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為39.6萬元，相較全國，是收入較低的村里。"
10008120005,"2024年總統大選結果：該區和全國結果不同，第一高票由國民黨侯友宜以得票率41%領先，接著為民進黨賴清德，拿下得票率31.6%，跟第一高票相差9.4個百分點。第三高票為民眾黨柯文哲，得票率達27.4%。
歷史選舉對比：2020年總統大選時，該區由由國民黨韓國瑜領先，得票率達54.9％；2016年總統大選該區則由民進黨蔡英文領先，得票率達51%。這反映出該區選民的投票傾向有所變化。
2024年立委選舉：南投縣信義鄉愛國村所屬的南投縣第2選區，國民黨游顥以59.7%領先，民進黨蔡培慧以得票率36.9%為第二高票。政黨票方面，國民黨以46.2％在該區取得領先，其後為民進黨27.4%、民眾黨17.2%。
社會經濟背景：該區39歲以下人口佔比約30.3%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為29.2%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為46.1萬元，相較全國，是收入較高的村里。"
10008120006,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以39.5%的得票率領先，第二高票為國民黨侯友宜，拿下38.2%，兩人相差1.3個百分點。第三高票為民眾黨柯文哲，得票率達22.3%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達46.8％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達49.1%。
2024年立委選舉：南投縣信義鄉自強村所屬的南投縣第2選區，民進黨蔡培慧以51.7%領先，國民黨游顥以得票率46.3%為第二高票。政黨票方面，國民黨以40.6％在該區取得領先，其後為民進黨36.5%、民眾黨17.7%。
社會經濟背景：該區39歲以下人口佔比約29.4%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為30%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為34.9萬元，相較全國，是收入較低的村里。"
10008120007,"2024年總統大選結果：該區和全國結果不同，第一高票由國民黨侯友宜以得票率56.8%領先，接著為民眾黨柯文哲，拿下得票率26.4%，跟第一高票相差30.4個百分點。第三高票為民進黨賴清德，得票率達16.8%。
歷史選舉對比：2020年總統大選時，該區由國民黨韓國瑜領先，得票率達74.6％；2016年總統大選該區也同樣支持國民黨，朱立倫得票率達57.6%。
2024年立委選舉：南投縣信義鄉羅娜村所屬的南投縣第2選區，國民黨游顥以49.4%領先，民進黨蔡培慧以得票率47.7%為第二高票。政黨票方面，國民黨以61.4％在該區取得領先，其後為民眾黨16.5%、民進黨15.2%。
社會經濟背景：該區39歲以下人口佔比約42.5%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為28.1%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為44.1萬元，相較全國，是收入較高的村里。"
10008120008,"2024年總統大選結果：該區和全國結果不同，第一高票由國民黨侯友宜以得票率51.3%領先，接著為民進黨賴清德，拿下得票率26.2%，跟第一高票相差25.1個百分點。第三高票為民眾黨柯文哲，得票率達22.5%。
歷史選舉對比：2020年總統大選時，該區由國民黨韓國瑜領先，得票率達59.6％；2016年總統大選該區也同樣支持國民黨，朱立倫得票率達42.4%。
2024年立委選舉：南投縣信義鄉望美村所屬的南投縣第2選區，國民黨游顥以53.7%領先，民進黨蔡培慧以得票率43.8%為第二高票。政黨票方面，國民黨以52.9％在該區取得領先，其後為民進黨23%、民眾黨16.7%。
社會經濟背景：該區39歲以下人口佔比約40.2%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為30.9%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為43.1萬元，接近全國平均。"
10008120009,"2024年總統大選結果：該區和全國結果不同，第一高票由國民黨侯友宜以得票率40.5%領先，接著為民進黨賴清德，拿下得票率38.1%，跟第一高票相差2.4個百分點。第三高票為民眾黨柯文哲，得票率達21.4%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達49.2％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達60.1%。
2024年立委選舉：南投縣信義鄉同富村所屬的南投縣第2選區，國民黨游顥以53.6%領先，民進黨蔡培慧以得票率44.9%為第二高票。政黨票方面，國民黨以41.3％在該區取得領先，其後為民進黨35.4%、民眾黨17.9%。
社會經濟背景：該區39歲以下人口佔比約33.3%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為28.6%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為46萬元，相較全國，是收入較高的村里。"
10008120010,"2024年總統大選結果：該區和全國結果不同，第一高票由國民黨侯友宜以得票率48.2%領先，接著為民進黨賴清德，拿下得票率28.8%，跟第一高票相差19.4個百分點。第三高票為民眾黨柯文哲，得票率達23%。
歷史選舉對比：2020年總統大選時，該區由由國民黨韓國瑜領先，得票率達61.7％；2016年總統大選該區則由民進黨蔡英文領先，得票率達44.9%。這反映出該區選民的投票傾向有所變化。
2024年立委選舉：南投縣信義鄉神木村所屬的南投縣第2選區，國民黨游顥以65.4%領先，民進黨蔡培慧以得票率32.7%為第二高票。政黨票方面，國民黨以52.6％在該區取得領先，其後為民進黨23.8%、民眾黨17.7%。
社會經濟背景：該區39歲以下人口佔比約34.4%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為22.7%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為36.4萬元，相較全國，是收入較低的村里。"
