village_id,all_text
64000060001,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以43.9%的得票率領先，第二高票為國民黨侯友宜，拿下36.6%，兩人相差7.3個百分點。第三高票為民眾黨柯文哲，得票率達19.5%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達53.2％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達55.2%。
2024年立委選舉：高雄市新興區浩然里所屬的高雄市第6選區，國民黨陳美雅以46.9%領先，民進黨黃捷以得票率46.4%為第二高票。政黨票方面，民進黨以38.4％在該區取得領先，其後為國民黨38%、民眾黨15.9%。
社會經濟背景：該區39歲以下人口佔比約26.9%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為63.4%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為50.5萬元，屬於高收入地區。"
64000060002,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以48.1%的得票率領先，第二高票為國民黨侯友宜，拿下33.3%，兩人相差14.8個百分點。第三高票為民眾黨柯文哲，得票率達18.6%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達58.9％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達59%。
2024年立委選舉：高雄市新興區振成里所屬的高雄市第6選區，民進黨黃捷以50.8%領先，國民黨陳美雅以得票率43.3%為第二高票。政黨票方面，民進黨以44.2％在該區取得領先，其後為國民黨34.7%、民眾黨14.3%。
社會經濟背景：該區39歲以下人口佔比約24.5%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為60.7%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為46.8萬元，相較全國，是收入較高的村里。"
64000060003,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以47.3%的得票率領先，第二高票為國民黨侯友宜，拿下32.5%，兩人相差14.8個百分點。第三高票為民眾黨柯文哲，得票率達20.3%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達58.1％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達56.6%。
2024年立委選舉：高雄市新興區德生里所屬的高雄市第6選區，民進黨黃捷以49.2%領先，國民黨陳美雅以得票率43.6%為第二高票。政黨票方面，民進黨以42.4％在該區取得領先，其後為國民黨32.1%、民眾黨18.2%。
社會經濟背景：該區39歲以下人口佔比約28.3%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為68.5%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為59.2萬元，屬於高收入地區。"
64000060004,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以47.7%的得票率領先，第二高票為國民黨侯友宜，拿下35.1%，兩人相差12.6個百分點。第三高票為民眾黨柯文哲，得票率達17.3%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達55.1％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達58.3%。
2024年立委選舉：高雄市新興區振華里所屬的高雄市第6選區，民進黨黃捷以47.6%領先，國民黨陳美雅以得票率46.3%為第二高票。政黨票方面，民進黨以42.3％在該區取得領先，其後為國民黨37.8%、民眾黨14.2%。
社會經濟背景：該區39歲以下人口佔比約24.5%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為60.9%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為56.9萬元，屬於高收入地區。"
64000060005,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以48.6%的得票率領先，第二高票為國民黨侯友宜，拿下33.1%，兩人相差15.5個百分點。第三高票為民眾黨柯文哲，得票率達18.2%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達59.6％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達56.8%。
2024年立委選舉：高雄市新興區正氣里所屬的高雄市第6選區，民進黨黃捷以51.3%領先，國民黨陳美雅以得票率42.2%為第二高票。政黨票方面，民進黨以43.4％在該區取得領先，其後為國民黨34.1%、民眾黨14.8%。
社會經濟背景：該區39歲以下人口佔比約23.1%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為58.4%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為48.7萬元，相較全國，是收入較高的村里。"
64000060006,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以42.3%的得票率領先，第二高票為國民黨侯友宜，拿下36.3%，兩人相差6個百分點。第三高票為民眾黨柯文哲，得票率達21.4%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達55％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達58.8%。
2024年立委選舉：高雄市新興區德政里所屬的高雄市第6選區，國民黨陳美雅以49.2%領先，民進黨黃捷以得票率43.7%為第二高票。政黨票方面，國民黨以38.7％在該區取得領先，其後為民進黨37%、民眾黨16.4%。
社會經濟背景：該區39歲以下人口佔比約24.8%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為59.6%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為42.2萬元，接近全國平均。"
64000060007,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以50.1%的得票率領先，第二高票為國民黨侯友宜，拿下28.7%，兩人相差21.4個百分點。第三高票為民眾黨柯文哲，得票率達21.2%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達61.6％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達61.1%。
2024年立委選舉：高雄市新興區仁聲里所屬的高雄市第6選區，民進黨黃捷以54.7%領先，國民黨陳美雅以得票率38.2%為第二高票。政黨票方面，民進黨以45.2％在該區取得領先，其後為國民黨30.8%、民眾黨17.6%。
社會經濟背景：該區39歲以下人口佔比約27.5%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為56.1%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為43.1萬元，接近全國平均。"
64000060008,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以47.5%的得票率領先，第二高票為國民黨侯友宜，拿下34.2%，兩人相差13.3個百分點。第三高票為民眾黨柯文哲，得票率達18.3%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達57.5％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達60%。
2024年立委選舉：高雄市新興區德望里所屬的高雄市第6選區，民進黨黃捷以48.8%領先，國民黨陳美雅以得票率44.5%為第二高票。政黨票方面，民進黨以43.5％在該區取得領先，其後為國民黨34.2%、民眾黨16.3%。
社會經濟背景：該區39歲以下人口佔比約25.8%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為64.3%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為47萬元，相較全國，是收入較高的村里。"
64000060009,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以54%的得票率領先，第二高票為國民黨侯友宜，拿下29.7%，兩人相差24.3個百分點。第三高票為民眾黨柯文哲，得票率達16.4%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達62.9％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達63.3%。
2024年立委選舉：高雄市新興區華聲里所屬的高雄市第6選區，民進黨黃捷以55.5%領先，國民黨陳美雅以得票率36.2%為第二高票。政黨票方面，民進黨以47.7％在該區取得領先，其後為國民黨29.4%、民眾黨15.4%。
社會經濟背景：該區39歲以下人口佔比約27.3%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為56.1%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為46.7萬元，相較全國，是收入較高的村里。"
64000060010,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以50.2%的得票率領先，第二高票為國民黨侯友宜，拿下31%，兩人相差19.2個百分點。第三高票為民眾黨柯文哲，得票率達18.9%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達64.6％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達61.9%。
2024年立委選舉：高雄市新興區蕉園里所屬的高雄市第6選區，民進黨黃捷以49.2%領先，國民黨陳美雅以得票率38.8%為第二高票。政黨票方面，民進黨以42.6％在該區取得領先，其後為國民黨34.5%、民眾黨16.1%。
社會經濟背景：該區39歲以下人口佔比約26.4%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為57.7%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為46.4萬元，相較全國，是收入較高的村里。"
