village_id,all_text
10010080001,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以45.5%的得票率領先，第二高票為國民黨侯友宜，拿下36.6%，兩人相差8.9個百分點。第三高票為民眾黨柯文哲，得票率達17.8%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達61.4％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達59.2%。
2024年立委選舉：嘉義縣六腳鄉蒜頭村所屬的嘉義縣第1選區，民進黨蔡易餘以56.2%領先，國民黨詹琬蓁以得票率43.8%為第二高票。政黨票方面，民進黨以43.5％在該區取得領先，其後為國民黨35.9%、民眾黨14.8%。
社會經濟背景：該區39歲以下人口佔比約23.8%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為35.8%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為44.5萬元，相較全國，是收入較高的村里。"
10010080002,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以49.3%的得票率領先，第二高票為國民黨侯友宜，拿下31.2%，兩人相差18.1個百分點。第三高票為民眾黨柯文哲，得票率達19.6%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達65％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達66.7%。
2024年立委選舉：嘉義縣六腳鄉蒜東村所屬的嘉義縣第1選區，民進黨蔡易餘以61.8%領先，國民黨詹琬蓁以得票率38.2%為第二高票。政黨票方面，民進黨以48.7％在該區取得領先，其後為國民黨28.5%、民眾黨16.9%。
社會經濟背景：該區39歲以下人口佔比約24.5%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為27.4%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為39.5萬元，相較全國，是收入較低的村里。"
10010080003,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以54.3%的得票率領先，第二高票為國民黨侯友宜，拿下23.7%，兩人相差30.6個百分點。第三高票為民眾黨柯文哲，得票率達22%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達71％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達69.1%。
2024年立委選舉：嘉義縣六腳鄉蒜南村所屬的嘉義縣第1選區，民進黨蔡易餘以68.1%領先，國民黨詹琬蓁以得票率31.9%為第二高票。政黨票方面，民進黨以52％在該區取得領先，其後為國民黨24.8%、民眾黨17.9%。
社會經濟背景：該區39歲以下人口佔比約26.3%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為31.6%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為40.6萬元，接近全國平均。"
10010080004,"2024年總統大選結果：該區和全國結果不同，第一高票由國民黨侯友宜以得票率53.7%領先，接著為民進黨賴清德，拿下得票率31.3%，跟第一高票相差22.4個百分點。第三高票為民眾黨柯文哲，得票率達15%。
歷史選舉對比：2020年總統大選時，該區由國民黨韓國瑜領先，得票率達63.1％；2016年總統大選該區也同樣支持國民黨，朱立倫得票率達47%。
2024年立委選舉：嘉義縣六腳鄉工廠村所屬的嘉義縣第1選區，國民黨詹琬蓁以51.4%領先，民進黨蔡易餘以得票率48.6%為第二高票。政黨票方面，國民黨以54.2％在該區取得領先，其後為民進黨30.6%、民眾黨11.8%。
社會經濟背景：該區39歲以下人口佔比約23.9%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為41.9%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為32.8萬元，相較全國，是收入較低的村里。"
10010080005,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以51.2%的得票率領先，第二高票為國民黨侯友宜，拿下26.9%，兩人相差24.3個百分點。第三高票為民眾黨柯文哲，得票率達22%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達67.8％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達63.1%。
2024年立委選舉：嘉義縣六腳鄉灣南村所屬的嘉義縣第1選區，民進黨蔡易餘以63%領先，國民黨詹琬蓁以得票率37%為第二高票。政黨票方面，民進黨以49.5％在該區取得領先，其後為國民黨26%、民眾黨17.1%。
社會經濟背景：該區39歲以下人口佔比約27.3%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為29.5%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為42.3萬元，接近全國平均。"
10010080006,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以42.1%的得票率領先，第二高票為國民黨侯友宜，拿下37.8%，兩人相差4.3個百分點。第三高票為民眾黨柯文哲，得票率達20.1%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達61.3％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達61.8%。
2024年立委選舉：嘉義縣六腳鄉灣北村所屬的嘉義縣第1選區，民進黨蔡易餘以59.8%領先，國民黨詹琬蓁以得票率40.2%為第二高票。政黨票方面，民進黨以40.2％在該區取得領先，其後為國民黨37.3%、民眾黨17.1%。
社會經濟背景：該區39歲以下人口佔比約26.7%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為25.5%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為44.2萬元，相較全國，是收入較高的村里。"
10010080007,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以56.3%的得票率領先，第二高票為國民黨侯友宜，拿下25.9%，兩人相差30.4個百分點。第三高票為民眾黨柯文哲，得票率達17.8%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達73.2％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達72%。
2024年立委選舉：嘉義縣六腳鄉雙涵村所屬的嘉義縣第1選區，民進黨蔡易餘以68.8%領先，國民黨詹琬蓁以得票率31.2%為第二高票。政黨票方面，民進黨以51.9％在該區取得領先，其後為國民黨25.9%、民眾黨13.3%。
社會經濟背景：該區39歲以下人口佔比約23.9%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為25.6%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為36.9萬元，相較全國，是收入較低的村里。"
10010080008,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以62.1%的得票率領先，第二高票為國民黨侯友宜，拿下22.6%，兩人相差39.5個百分點。第三高票為民眾黨柯文哲，得票率達15.3%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達78.9％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達77.5%。
2024年立委選舉：嘉義縣六腳鄉塗師村所屬的嘉義縣第1選區，民進黨蔡易餘以72.5%領先，國民黨詹琬蓁以得票率27.5%為第二高票。政黨票方面，民進黨以59.1％在該區取得領先，其後為國民黨20.2%、民眾黨13.8%。
社會經濟背景：該區39歲以下人口佔比約26.8%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為27.2%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為38.9萬元，相較全國，是收入較低的村里。"
10010080009,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以62.2%的得票率領先，第二高票為國民黨侯友宜，拿下20.5%，兩人相差41.7個百分點。第三高票為民眾黨柯文哲，得票率達17.3%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達78.2％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達77.9%。
2024年立委選舉：嘉義縣六腳鄉三義村所屬的嘉義縣第1選區，民進黨蔡易餘以71.4%領先，國民黨詹琬蓁以得票率28.6%為第二高票。政黨票方面，民進黨以59.2％在該區取得領先，其後為國民黨19.2%、民眾黨13.8%。
社會經濟背景：該區39歲以下人口佔比約22.8%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為25.3%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為45.7萬元，相較全國，是收入較高的村里。"
10010080010,"2024年總統大選結果：該區和全國結果不同，第一高票由民進黨賴清德以得票率66.3%領先，接著為民眾黨柯文哲，拿下得票率17%，跟第一高票相差49.3個百分點。第三高票為國民黨侯友宜，得票率達16.7%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達82％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達83.3%。
2024年立委選舉：嘉義縣六腳鄉港美村所屬的嘉義縣第1選區，民進黨蔡易餘以80.1%領先，國民黨詹琬蓁以得票率19.9%為第二高票。政黨票方面，民進黨以63.8％在該區取得領先，其後為民眾黨15.6%、國民黨14.7%。
社會經濟背景：該區39歲以下人口佔比約24.1%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為22.2%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為44.2萬元，相較全國，是收入較高的村里。"
10010080011,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以56.1%的得票率領先，第二高票為國民黨侯友宜，拿下25.8%，兩人相差30.3個百分點。第三高票為民眾黨柯文哲，得票率達18%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達73％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達72.6%。
2024年立委選舉：嘉義縣六腳鄉豐美村所屬的嘉義縣第1選區，民進黨蔡易餘以69.2%領先，國民黨詹琬蓁以得票率30.8%為第二高票。政黨票方面，民進黨以55％在該區取得領先，其後為國民黨24.2%、民眾黨15.4%。
社會經濟背景：該區39歲以下人口佔比約27.3%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為26.4%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為45.1萬元，相較全國，是收入較高的村里。"
10010080012,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以54.2%的得票率領先，第二高票為國民黨侯友宜，拿下24.5%，兩人相差29.7個百分點。第三高票為民眾黨柯文哲，得票率達21.3%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達71.8％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達68.2%。
2024年立委選舉：嘉義縣六腳鄉六斗村所屬的嘉義縣第1選區，民進黨蔡易餘以66.1%領先，國民黨詹琬蓁以得票率33.9%為第二高票。政黨票方面，民進黨以51.7％在該區取得領先，其後為國民黨23.4%、民眾黨17.4%。
社會經濟背景：該區39歲以下人口佔比約27.3%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為27.7%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為38.6萬元，相較全國，是收入較低的村里。"
10010080013,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以54.9%的得票率領先，第二高票為國民黨侯友宜，拿下24%，兩人相差30.9個百分點。第三高票為民眾黨柯文哲，得票率達21.1%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達72％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達71.2%。
2024年立委選舉：嘉義縣六腳鄉崙陽村所屬的嘉義縣第1選區，民進黨蔡易餘以66%領先，國民黨詹琬蓁以得票率34%為第二高票。政黨票方面，民進黨以49.3％在該區取得領先，其後為國民黨23.9%、民眾黨19.6%。
社會經濟背景：該區39歲以下人口佔比約28.2%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為30.6%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為41萬元，接近全國平均。"
10010080014,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以51.8%的得票率領先，第二高票為國民黨侯友宜，拿下25%，兩人相差26.8個百分點。第三高票為民眾黨柯文哲，得票率達23.3%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達71.7％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達70.3%。
2024年立委選舉：嘉義縣六腳鄉蘇厝村所屬的嘉義縣第1選區，民進黨蔡易餘以63.9%領先，國民黨詹琬蓁以得票率36.1%為第二高票。政黨票方面，民進黨以49.4％在該區取得領先，其後為國民黨24.4%、民眾黨20.2%。
社會經濟背景：該區39歲以下人口佔比約29.1%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為30.4%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為43.8萬元，相較全國，是收入較高的村里。"
