village_id,all_text
63000060001,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以46%的得票率領先，第二高票為國民黨侯友宜，拿下31.5%，兩人相差14.5個百分點。第三高票為民眾黨柯文哲，得票率達22.4%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達62％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達60.8%。
2024年立委選舉：台北市大同區玉泉里所屬的台北市第2選區，民進黨王世堅以60.7%領先，國民黨游淑慧以得票率38.1%為第二高票。政黨票方面，民進黨以40.5％在該區取得領先，其後為國民黨30.9%、民眾黨20%。
社會經濟背景：該區39歲以下人口佔比約27.7%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為59.7%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為51.9萬元，屬於高收入地區。"
63000060002,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以47%的得票率領先，第二高票為國民黨侯友宜，拿下30.1%，兩人相差16.9個百分點。第三高票為民眾黨柯文哲，得票率達22.9%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達61.3％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達62.9%。
2024年立委選舉：台北市大同區建明里所屬的台北市第2選區，民進黨王世堅以62%領先，國民黨游淑慧以得票率36.7%為第二高票。政黨票方面，民進黨以42.3％在該區取得領先，其後為國民黨28.6%、民眾黨21.2%。
社會經濟背景：該區39歲以下人口佔比約26.1%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為61.5%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為49.9萬元，屬於高收入地區。"
63000060003,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以45.8%的得票率領先，第二高票為國民黨侯友宜，拿下29.4%，兩人相差16.4個百分點。第三高票為民眾黨柯文哲，得票率達24.8%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達63.2％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達61.3%。
2024年立委選舉：台北市大同區建功里所屬的台北市第2選區，民進黨王世堅以64.4%領先，國民黨游淑慧以得票率34.8%為第二高票。政黨票方面，民進黨以41.5％在該區取得領先，其後為國民黨29.4%、民眾黨22.6%。
社會經濟背景：該區39歲以下人口佔比約28.6%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為56.9%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為51.5萬元，屬於高收入地區。"
63000060004,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以47.3%的得票率領先，第二高票為國民黨侯友宜，拿下28%，兩人相差19.3個百分點。第三高票為民眾黨柯文哲，得票率達24.7%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達64.1％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達64.7%。
2024年立委選舉：台北市大同區建泰里所屬的台北市第2選區，民進黨王世堅以65.9%領先，國民黨游淑慧以得票率33.1%為第二高票。政黨票方面，民進黨以42.3％在該區取得領先，其後為國民黨27.3%、民眾黨22.4%。
社會經濟背景：該區39歲以下人口佔比約28.4%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為62.7%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為56.2萬元，屬於高收入地區。"
63000060005,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以48.8%的得票率領先，第二高票為國民黨侯友宜，拿下26.3%，兩人相差22.5個百分點。第三高票為民眾黨柯文哲，得票率達24.9%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達66.1％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達64.6%。
2024年立委選舉：台北市大同區永樂里所屬的台北市第2選區，民進黨王世堅以64.9%領先，國民黨游淑慧以得票率33.4%為第二高票。政黨票方面，民進黨以42.5％在該區取得領先，其後為國民黨26.9%、民眾黨23.3%。
社會經濟背景：該區39歲以下人口佔比約28.7%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為60.7%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為52.9萬元，屬於高收入地區。"
63000060006,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以47.4%的得票率領先，第二高票為國民黨侯友宜，拿下27.9%，兩人相差19.5個百分點。第三高票為民眾黨柯文哲，得票率達24.7%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達62.2％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達62.9%。
2024年立委選舉：台北市大同區朝陽里所屬的台北市第2選區，民進黨王世堅以63.8%領先，國民黨游淑慧以得票率34.5%為第二高票。政黨票方面，民進黨以42％在該區取得領先，其後為國民黨27.5%、民眾黨22.6%。
社會經濟背景：該區39歲以下人口佔比約28.5%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為60.2%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為51.9萬元，屬於高收入地區。"
63000060007,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以43.4%的得票率領先，第二高票為國民黨侯友宜，拿下31.4%，兩人相差12個百分點。第三高票為民眾黨柯文哲，得票率達25.3%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達60.7％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達60.8%。
2024年立委選舉：台北市大同區星明里所屬的台北市第2選區，民進黨王世堅以60.7%領先，國民黨游淑慧以得票率37.5%為第二高票。政黨票方面，民進黨以37.7％在該區取得領先，其後為國民黨31.4%、民眾黨22.5%。
社會經濟背景：該區39歲以下人口佔比約28.7%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為59.9%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為56.9萬元，屬於高收入地區。"
63000060008,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以45%的得票率領先，第二高票為國民黨侯友宜，拿下28%，兩人相差17個百分點。第三高票為民眾黨柯文哲，得票率達27%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達63.9％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達63%。
2024年立委選舉：台北市大同區光能里所屬的台北市第2選區，民進黨王世堅以64.8%領先，國民黨游淑慧以得票率33.8%為第二高票。政黨票方面，民進黨以40.8％在該區取得領先，其後為國民黨27.8%、民眾黨24%。
社會經濟背景：該區39歲以下人口佔比約28.9%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為58.5%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為51.7萬元，屬於高收入地區。"
63000060009,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以49.7%的得票率領先，第二高票為國民黨侯友宜，拿下25.5%，兩人相差24.2個百分點。第三高票為民眾黨柯文哲，得票率達24.8%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達67.6％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達65.3%。
2024年立委選舉：台北市大同區大有里所屬的台北市第2選區，民進黨王世堅以66%領先，國民黨游淑慧以得票率32.8%為第二高票。政黨票方面，民進黨以45％在該區取得領先，其後為國民黨26.2%、民眾黨22.1%。
社會經濟背景：該區39歲以下人口佔比約29.1%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為54.5%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為50.8萬元，屬於高收入地區。"
63000060010,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以45.7%的得票率領先，第二高票為國民黨侯友宜，拿下30.7%，兩人相差15個百分點。第三高票為民眾黨柯文哲，得票率達23.6%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達60.8％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達59%。
2024年立委選舉：台北市大同區延平里所屬的台北市第2選區，民進黨王世堅以60.6%領先，國民黨游淑慧以得票率37.8%為第二高票。政黨票方面，民進黨以39.9％在該區取得領先，其後為國民黨30.7%、民眾黨22.1%。
社會經濟背景：該區39歲以下人口佔比約28.2%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為54.6%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為46.9萬元，相較全國，是收入較高的村里。"
