village_id,all_text
68000070001,"2024年總統大選結果：該區和全國結果不同，第一高票由民進黨賴清德以得票率41.4%領先，接著為民眾黨柯文哲，拿下得票率29.8%，跟第一高票相差11.6個百分點。第三高票為國民黨侯友宜，得票率達28.8%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達61.8％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達57.7%。
2024年立委選舉：桃園市龜山區楓樹里所屬的桃園市第1選區，國民黨牛煦庭以47.3%領先，民進黨鄭運鵬以得票率45.5%為第二高票。政黨票方面，民進黨以38.6％在該區取得領先，其後為國民黨30.1%、民眾黨24.6%。
社會經濟背景：該區39歲以下人口佔比約36.1%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為45.8%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為44.3萬元，相較全國，是收入較高的村里。"
68000070002,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以39.7%的得票率領先，第二高票為國民黨侯友宜，拿下31.4%，兩人相差8.3個百分點。第三高票為民眾黨柯文哲，得票率達28.9%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達58.7％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達55.2%。
2024年立委選舉：桃園市龜山區龜山里所屬的桃園市第1選區，國民黨牛煦庭以50%領先，民進黨鄭運鵬以得票率42.9%為第二高票。政黨票方面，民進黨以36.3％在該區取得領先，其後為國民黨32.1%、民眾黨23.5%。
社會經濟背景：該區39歲以下人口佔比約33.7%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為46.7%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為43.6萬元，接近全國平均。"
68000070003,"2024年總統大選結果：該區和全國結果不同，其中有兩位候選人意外出現平手。民進黨賴清德以得票率38.1%領先，而民眾黨柯文哲和國民黨侯友宜拿下一樣的得票率，達31%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達59％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達52.9%。
2024年立委選舉：桃園市龜山區兔坑里所屬的桃園市第1選區，國民黨牛煦庭以47.2%領先，民進黨鄭運鵬以得票率44.2%為第二高票。政黨票方面，民進黨以34.3％在該區取得領先，其後為國民黨33.9%、民眾黨24.9%。
社會經濟背景：該區39歲以下人口佔比約35.7%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為32.6%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為35.7萬元，相較全國，是收入較低的村里。"
68000070004,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以38%的得票率領先，第二高票為國民黨侯友宜，拿下31.4%，兩人相差6.6個百分點。第三高票為民眾黨柯文哲，得票率達30.6%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達57.7％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達54.5%。
2024年立委選舉：桃園市龜山區大同里所屬的桃園市第1選區，國民黨牛煦庭以48.9%領先，民進黨鄭運鵬以得票率43.2%為第二高票。政黨票方面，民進黨以35.9％在該區取得領先，其後為國民黨33.2%、民眾黨24.5%。
社會經濟背景：該區39歲以下人口佔比約34.6%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為45.6%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為42.6萬元，接近全國平均。"
68000070005,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以38.9%的得票率領先，第二高票為國民黨侯友宜，拿下32.8%，兩人相差6.1個百分點。第三高票為民眾黨柯文哲，得票率達28.3%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達58.8％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達54.9%。
2024年立委選舉：桃園市龜山區山福里所屬的桃園市第1選區，國民黨牛煦庭以47.7%領先，民進黨鄭運鵬以得票率43.8%為第二高票。政黨票方面，民進黨以36％在該區取得領先，其後為國民黨33.2%、民眾黨23.8%。
社會經濟背景：該區39歲以下人口佔比約33.8%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為44%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為41.6萬元，接近全國平均。"
68000070006,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以36.9%的得票率領先，第二高票為國民黨侯友宜，拿下33.6%，兩人相差3.3個百分點。第三高票為民眾黨柯文哲，得票率達29.5%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達55.7％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達51.6%。
2024年立委選舉：桃園市龜山區山頂里所屬的桃園市第1選區，國民黨牛煦庭以50.6%領先，民進黨鄭運鵬以得票率40.2%為第二高票。政黨票方面，國民黨以35％在該區取得領先，其後為民進黨33.9%、民眾黨23.6%。
社會經濟背景：該區39歲以下人口佔比約33.2%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為42.1%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為46.1萬元，相較全國，是收入較高的村里。"
68000070007,"2024年總統大選結果：該區和全國結果不同，第一高票由國民黨侯友宜以得票率66.9%領先，接著為民眾黨柯文哲，拿下得票率22.9%，跟第一高票相差44個百分點。第三高票為民進黨賴清德，得票率達10.2%。
歷史選舉對比：2020年總統大選時，該區由國民黨韓國瑜領先，得票率達77.2％；2016年總統大選該區也同樣支持國民黨，朱立倫得票率達73%。
2024年立委選舉：桃園市龜山區陸光里所屬的桃園市第1選區，國民黨牛煦庭以83.4%領先，民進黨鄭運鵬以得票率11.6%為第二高票。政黨票方面，國民黨以68.5％在該區取得領先，其後為民眾黨17.4%、民進黨8.6%。
社會經濟背景：該區39歲以下人口佔比約27.2%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為48.6%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為44.5萬元，相較全國，是收入較高的村里。"
68000070008,"2024年總統大選結果：該區和全國結果不同，第一高票由國民黨侯友宜以得票率43%領先，接著為民眾黨柯文哲，拿下得票率31.9%，跟第一高票相差11.1個百分點。第三高票為民進黨賴清德，得票率達25.1%。
歷史選舉對比：2020年總統大選時，該區由國民黨韓國瑜領先，得票率達49.9％；2016年總統大選該區也同樣支持國民黨，朱立倫得票率達48.5%。
2024年立委選舉：桃園市龜山區精忠里所屬的桃園市第1選區，國民黨牛煦庭以65.5%領先，民進黨鄭運鵬以得票率27.8%為第二高票。政黨票方面，國民黨以44.6％在該區取得領先，其後為民眾黨26%、民進黨22.7%。
社會經濟背景：該區39歲以下人口佔比約33.7%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為52.5%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為51.5萬元，屬於高收入地區。"
68000070009,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以43.7%的得票率領先，第二高票為國民黨侯友宜，拿下34.8%，兩人相差8.9個百分點。第三高票為民眾黨柯文哲，得票率達21.5%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達57.6％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達50.4%。
2024年立委選舉：桃園市龜山區公西里所屬的桃園市第1選區，民進黨鄭運鵬以47.1%領先，國民黨牛煦庭以得票率46.6%為第二高票。政黨票方面，民進黨以39.5％在該區取得領先，其後為國民黨34.1%、民眾黨19.3%。
社會經濟背景：該區39歲以下人口佔比約31.1%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為44%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為51.9萬元，屬於高收入地區。"
68000070010,"2024年總統大選結果：該區和全國結果不同，第一高票由民眾黨柯文哲以得票率41.2%領先，接著為民進黨賴清德，拿下得票率33.9%，跟第一高票相差7.3個百分點。第三高票為國民黨侯友宜，得票率達25%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達62％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達57.3%。
2024年立委選舉：桃園市龜山區樂善里所屬的桃園市第1選區，國民黨牛煦庭以51.4%領先，民進黨鄭運鵬以得票率38.2%為第二高票。政黨票方面，民眾黨以36.2％在該區取得領先，其後為民進黨29.4%、國民黨25.9%。
社會經濟背景：該區39歲以下人口佔比約48.6%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為64.3%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為57.6萬元，屬於高收入地區。"
68000070011,"2024年總統大選結果：該區和全國結果不同，第一高票由民進黨賴清德以得票率44.8%領先，接著為民眾黨柯文哲，拿下得票率28.4%，跟第一高票相差16.4個百分點。第三高票為國民黨侯友宜，得票率達26.8%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達63.5％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達60.2%。
2024年立委選舉：桃園市龜山區南上里所屬的桃園市第1選區，民進黨鄭運鵬以48.5%領先，國民黨牛煦庭以得票率44%為第二高票。政黨票方面，民進黨以41.8％在該區取得領先，其後為國民黨27.2%、民眾黨24.3%。
社會經濟背景：該區39歲以下人口佔比約35.5%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為48.6%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為43.4萬元，接近全國平均。"
