village_id,all_text
10013110001,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以60.7%的得票率領先，第二高票為國民黨侯友宜，拿下21.9%，兩人相差38.8個百分點。第三高票為民眾黨柯文哲，得票率達17.4%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達74.4％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達78.3%。
2024年立委選舉：屏東縣高樹鄉高樹村所屬的屏東縣第1選區，民進黨鍾佳濱以64.7%領先，國民黨黃明賢以得票率27.2%為第二高票。政黨票方面，民進黨以59％在該區取得領先，其後為國民黨22.6%、民眾黨13.3%。
社會經濟背景：該區39歲以下人口佔比約25.9%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為34.6%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為36.4萬元，相較全國，是收入較低的村里。"
10013110002,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以62.4%的得票率領先，第二高票為國民黨侯友宜，拿下22%，兩人相差40.4個百分點。第三高票為民眾黨柯文哲，得票率達15.6%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達77％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達83.3%。
2024年立委選舉：屏東縣高樹鄉長榮村所屬的屏東縣第1選區，民進黨鍾佳濱以61.9%領先，國民黨黃明賢以得票率29.7%為第二高票。政黨票方面，民進黨以59.3％在該區取得領先，其後為國民黨21.3%、民眾黨12%。
社會經濟背景：該區39歲以下人口佔比約24.8%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為30.6%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為40.3萬元，相較全國，是收入較低的村里。"
10013110003,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以68.7%的得票率領先，第二高票為國民黨侯友宜，拿下19%，兩人相差49.7個百分點。第三高票為民眾黨柯文哲，得票率達12.4%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達79％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達82%。
2024年立委選舉：屏東縣高樹鄉東興村所屬的屏東縣第1選區，民進黨鍾佳濱以67.6%領先，國民黨黃明賢以得票率25.9%為第二高票。政黨票方面，民進黨以67.6％在該區取得領先，其後為國民黨19.1%、民眾黨9.3%。
社會經濟背景：該區39歲以下人口佔比約19%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為25%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為38.7萬元，相較全國，是收入較低的村里。"
10013110004,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以59.1%的得票率領先，第二高票為國民黨侯友宜，拿下28.3%，兩人相差30.8個百分點。第三高票為民眾黨柯文哲，得票率達12.6%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達68.8％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達72.1%。
2024年立委選舉：屏東縣高樹鄉東振村所屬的屏東縣第1選區，民進黨鍾佳濱以60.6%領先，國民黨黃明賢以得票率34.1%為第二高票。政黨票方面，民進黨以54.9％在該區取得領先，其後為國民黨31.4%、民眾黨9.6%。
社會經濟背景：該區39歲以下人口佔比約22.6%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為22%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為41.5萬元，接近全國平均。"
10013110005,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以55.4%的得票率領先，第二高票為國民黨侯友宜，拿下24.6%，兩人相差30.8個百分點。第三高票為民眾黨柯文哲，得票率達20%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達69.2％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達72.7%。
2024年立委選舉：屏東縣高樹鄉源泉村所屬的屏東縣第1選區，民進黨鍾佳濱以56.8%領先，國民黨黃明賢以得票率33.7%為第二高票。政黨票方面，民進黨以52.1％在該區取得領先，其後為國民黨26%、民眾黨13.8%。
社會經濟背景：該區39歲以下人口佔比約27.8%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為28.6%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為35.7萬元，相較全國，是收入較低的村里。"
10013110006,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以61.8%的得票率領先，第二高票為國民黨侯友宜，拿下22.3%，兩人相差39.5個百分點。第三高票為民眾黨柯文哲，得票率達15.8%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達76.5％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達81.1%。
2024年立委選舉：屏東縣高樹鄉建興村所屬的屏東縣第1選區，民進黨鍾佳濱以62.2%領先，國民黨黃明賢以得票率28.9%為第二高票。政黨票方面，民進黨以59.9％在該區取得領先，其後為國民黨22.4%、民眾黨11.9%。
社會經濟背景：該區39歲以下人口佔比約25.9%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為22.7%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為39.1萬元，相較全國，是收入較低的村里。"
10013110007,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以54.6%的得票率領先，第二高票為國民黨侯友宜，拿下27.7%，兩人相差26.9個百分點。第三高票為民眾黨柯文哲，得票率達17.8%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達66.4％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達70.8%。
2024年立委選舉：屏東縣高樹鄉大埔村所屬的屏東縣第1選區，民進黨鍾佳濱以55.4%領先，國民黨黃明賢以得票率33.7%為第二高票。政黨票方面，民進黨以50.3％在該區取得領先，其後為國民黨26.9%、民眾黨14%。
社會經濟背景：該區39歲以下人口佔比約22.8%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為23.1%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為35萬元，相較全國，是收入較低的村里。"
10013110008,"2024年總統大選結果：該區和全國結果不同，第一高票由民進黨賴清德以得票率72.1%領先，接著為民眾黨柯文哲，拿下得票率14.9%，跟第一高票相差57.2個百分點。第三高票為國民黨侯友宜，得票率達13%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達80.9％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達84.1%。
2024年立委選舉：屏東縣高樹鄉菜寮村所屬的屏東縣第1選區，民進黨鍾佳濱以72.5%領先，國民黨黃明賢以得票率19.6%為第二高票。政黨票方面，民進黨以67.5％在該區取得領先，其後為國民黨14.3%、民眾黨13.4%。
社會經濟背景：該區39歲以下人口佔比約21%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為24.1%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為34.1萬元，相較全國，是收入較低的村里。"
10013110009,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以51.2%的得票率領先，第二高票為國民黨侯友宜，拿下37.7%，兩人相差13.5個百分點。第三高票為民眾黨柯文哲，得票率達11.1%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達60％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達62.9%。
2024年立委選舉：屏東縣高樹鄉司馬村所屬的屏東縣第1選區，民進黨鍾佳濱以49.2%領先，國民黨黃明賢以得票率46.6%為第二高票。政黨票方面，民進黨以48.3％在該區取得領先，其後為國民黨37.1%、民眾黨8.9%。
社會經濟背景：該區39歲以下人口佔比約21.1%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為23.4%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為33萬元，相較全國，是收入較低的村里。"
10013110010,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以59.7%的得票率領先，第二高票為國民黨侯友宜，拿下27.8%，兩人相差31.9個百分點。第三高票為民眾黨柯文哲，得票率達12.5%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達68.2％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達71.2%。
2024年立委選舉：屏東縣高樹鄉舊寮村所屬的屏東縣第1選區，民進黨鍾佳濱以62.9%領先，國民黨黃明賢以得票率31.7%為第二高票。政黨票方面，民進黨以57.7％在該區取得領先，其後為國民黨29.4%、民眾黨9.5%。
社會經濟背景：該區39歲以下人口佔比約20.5%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為23.8%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為35.2萬元，相較全國，是收入較低的村里。"
