village_id,all_text
10007060001,"2024年總統大選結果：該區和全國結果不同，第一高票由民進黨賴清德以得票率53.2%領先，接著為民眾黨柯文哲，拿下得票率24.6%，跟第一高票相差28.6個百分點。第三高票為國民黨侯友宜，得票率達22.2%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達73.9％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達74.3%。
2024年立委選舉：彰化縣福興鄉番社村所屬的彰化縣第1選區，民進黨陳秀寳以72.6%領先，國民黨阮厚爵以得票率24.7%為第二高票。政黨票方面，民進黨以48.6％在該區取得領先，其後為國民黨22.8%、民眾黨19.6%。
社會經濟背景：該區39歲以下人口佔比約36.3%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為39.2%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為39.3萬元，相較全國，是收入較低的村里。"
10007060002,"2024年總統大選結果：該區和全國結果不同，第一高票由民進黨賴清德以得票率44.4%領先，接著為民眾黨柯文哲，拿下得票率29.1%，跟第一高票相差15.3個百分點。第三高票為國民黨侯友宜，得票率達26.5%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達63.3％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達63%。
2024年立委選舉：彰化縣福興鄉社尾村所屬的彰化縣第1選區，民進黨陳秀寳以70.2%領先，國民黨阮厚爵以得票率28.3%為第二高票。政黨票方面，民進黨以40％在該區取得領先，其後為國民黨28.9%、民眾黨21.8%。
社會經濟背景：該區39歲以下人口佔比約32.3%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為35.8%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為35.5萬元，相較全國，是收入較低的村里。"
10007060003,"2024年總統大選結果：該區和全國結果不同，第一高票由民進黨賴清德以得票率39.1%領先，接著為民眾黨柯文哲，拿下得票率33.2%，跟第一高票相差5.9個百分點。第三高票為國民黨侯友宜，得票率達27.7%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達63.4％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達58.4%。
2024年立委選舉：彰化縣福興鄉大崙村所屬的彰化縣第1選區，民進黨陳秀寳以62.3%領先，國民黨阮厚爵以得票率35.7%為第二高票。政黨票方面，民進黨以35％在該區取得領先，其後為國民黨32.2%、民眾黨24.8%。
社會經濟背景：該區39歲以下人口佔比約35%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為38.6%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為35.5萬元，相較全國，是收入較低的村里。"
10007060004,"2024年總統大選結果：該區和全國結果不同，第一高票由民進黨賴清德以得票率43%領先，接著為民眾黨柯文哲，拿下得票率31%，跟第一高票相差12個百分點。第三高票為國民黨侯友宜，得票率達26%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達65.4％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達63.9%。
2024年立委選舉：彰化縣福興鄉外埔村所屬的彰化縣第1選區，民進黨陳秀寳以63.5%領先，國民黨阮厚爵以得票率33.2%為第二高票。政黨票方面，民進黨以38.1％在該區取得領先，其後為國民黨28.4%、民眾黨24%。
社會經濟背景：該區39歲以下人口佔比約36.3%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為39%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為35.7萬元，相較全國，是收入較低的村里。"
10007060005,"2024年總統大選結果：該區和全國結果不同，第一高票由民進黨賴清德以得票率46.1%領先，接著為民眾黨柯文哲，拿下得票率28.8%，跟第一高票相差17.3個百分點。第三高票為國民黨侯友宜，得票率達25.1%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達66.8％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達66.7%。
2024年立委選舉：彰化縣福興鄉外中村所屬的彰化縣第1選區，民進黨陳秀寳以67.8%領先，國民黨阮厚爵以得票率29.5%為第二高票。政黨票方面，民進黨以42.4％在該區取得領先，其後為國民黨26.2%、民眾黨23.8%。
社會經濟背景：該區39歲以下人口佔比約32.6%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為37.5%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為40.7萬元，接近全國平均。"
10007060006,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以39.6%的得票率領先，第二高票為國民黨侯友宜，拿下32.7%，兩人相差6.9個百分點。第三高票為民眾黨柯文哲，得票率達27.7%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達60.6％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達56.5%。
2024年立委選舉：彰化縣福興鄉元中村所屬的彰化縣第1選區，民進黨陳秀寳以61.2%領先，國民黨阮厚爵以得票率35.7%為第二高票。政黨票方面，民進黨以35.7％在該區取得領先，其後為國民黨35.2%、民眾黨22.7%。
社會經濟背景：該區39歲以下人口佔比約37.1%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為40.5%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為38.4萬元，相較全國，是收入較低的村里。"
10007060007,"2024年總統大選結果：該區和全國結果不同，第一高票由民進黨賴清德以得票率46.1%領先，接著為民眾黨柯文哲，拿下得票率30%，跟第一高票相差16.1個百分點。第三高票為國民黨侯友宜，得票率達23.9%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達66％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達64.2%。
2024年立委選舉：彰化縣福興鄉三汴村所屬的彰化縣第1選區，民進黨陳秀寳以63.8%領先，國民黨阮厚爵以得票率31.9%為第二高票。政黨票方面，民進黨以40.8％在該區取得領先，其後為國民黨27.1%、民眾黨24.3%。
社會經濟背景：該區39歲以下人口佔比約35.2%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為43.6%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為39.3萬元，相較全國，是收入較低的村里。"
10007060008,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以44.4%的得票率領先，第二高票為國民黨侯友宜，拿下30.4%，兩人相差14個百分點。第三高票為民眾黨柯文哲，得票率達25.2%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達62.1％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達57%。
2024年立委選舉：彰化縣福興鄉萬豐村所屬的彰化縣第1選區，民進黨陳秀寳以61.7%領先，國民黨阮厚爵以得票率35.1%為第二高票。政黨票方面，民進黨以41.3％在該區取得領先，其後為國民黨31.1%、民眾黨20.1%。
社會經濟背景：該區39歲以下人口佔比約34.7%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為38%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為33.2萬元，相較全國，是收入較低的村里。"
10007060009,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以40.3%的得票率領先，第二高票為國民黨侯友宜，拿下32.1%，兩人相差8.2個百分點。第三高票為民眾黨柯文哲，得票率達27.5%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達58.9％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達58.3%。
2024年立委選舉：彰化縣福興鄉番婆村所屬的彰化縣第1選區，民進黨陳秀寳以63.2%領先，國民黨阮厚爵以得票率34.6%為第二高票。政黨票方面，民進黨以35.5％在該區取得領先，其後為國民黨34.4%、民眾黨22.3%。
社會經濟背景：該區39歲以下人口佔比約33.7%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為37.1%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為38.6萬元，相較全國，是收入較低的村里。"
10007060010,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以40.5%的得票率領先，第二高票為國民黨侯友宜，拿下30%，兩人相差10.5個百分點。第三高票為民眾黨柯文哲，得票率達29.4%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達61.8％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達58.2%。
2024年立委選舉：彰化縣福興鄉橋頭村所屬的彰化縣第1選區，民進黨陳秀寳以61%領先，國民黨阮厚爵以得票率36%為第二高票。政黨票方面，民進黨以35.5％在該區取得領先，其後為國民黨32.8%、民眾黨23.6%。
社會經濟背景：該區39歲以下人口佔比約36.6%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為45.5%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為37萬元，相較全國，是收入較低的村里。"
