village_id,all_text
10008050001,"2024年總統大選結果：該區和全國結果不同，第一高票由國民黨侯友宜以得票率42%領先，接著為民進黨賴清德，拿下得票率32.1%，跟第一高票相差9.9個百分點。第三高票為民眾黨柯文哲，得票率達25.9%。
歷史選舉對比：2020年總統大選時，該區由由國民黨韓國瑜領先，得票率達48.3％；2016年總統大選該區則由民進黨蔡英文領先，得票率達48.5%。這反映出該區選民的投票傾向有所變化。
2024年立委選舉：南投縣集集鎮集集里所屬的南投縣第2選區，國民黨游顥以57.5%領先，民進黨蔡培慧以得票率39.2%為第二高票。政黨票方面，國民黨以45％在該區取得領先，其後為民進黨27.6%、民眾黨20.1%。
社會經濟背景：該區39歲以下人口佔比約28.8%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為39.6%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為40萬元，相較全國，是收入較低的村里。"
10008050002,"2024年總統大選結果：該區和全國結果不同，第一高票由國民黨侯友宜以得票率40.3%領先，接著為民進黨賴清德，拿下得票率36.2%，跟第一高票相差4.1個百分點。第三高票為民眾黨柯文哲，得票率達23.4%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達50.9％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達52.3%。
2024年立委選舉：南投縣集集鎮和平里所屬的南投縣第2選區，國民黨游顥以52.6%領先，民進黨蔡培慧以得票率44.3%為第二高票。政黨票方面，國民黨以42.3％在該區取得領先，其後為民進黨32.3%、民眾黨17.9%。
社會經濟背景：該區39歲以下人口佔比約27.2%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為32.8%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為44.4萬元，相較全國，是收入較高的村里。"
10008050003,"2024年總統大選結果：該區和全國結果不同，第一高票由國民黨侯友宜以得票率38.6%領先，接著為民進黨賴清德，拿下得票率36.8%，跟第一高票相差1.8個百分點。第三高票為民眾黨柯文哲，得票率達24.6%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達55％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達57.2%。
2024年立委選舉：南投縣集集鎮林尾里所屬的南投縣第2選區，國民黨游顥以51.7%領先，民進黨蔡培慧以得票率47.2%為第二高票。政黨票方面，國民黨以38.8％在該區取得領先，其後為民進黨36.9%、民眾黨16.9%。
社會經濟背景：該區39歲以下人口佔比約24%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為33.6%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為44.6萬元，相較全國，是收入較高的村里。"
10008050004,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以40%的得票率領先，第二高票為國民黨侯友宜，拿下35.9%，兩人相差4.1個百分點。第三高票為民眾黨柯文哲，得票率達24.2%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達55.6％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達55.1%。
2024年立委選舉：南投縣集集鎮田寮里所屬的南投縣第2選區，國民黨游顥以49.4%領先，民進黨蔡培慧以得票率47.3%為第二高票。政黨票方面，國民黨以37.1％在該區取得領先，其後為民進黨36.6%、民眾黨19.4%。
社會經濟背景：該區39歲以下人口佔比約34.5%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為34.4%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為50.6萬元，屬於高收入地區。"
10008050005,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以45.7%的得票率領先，第二高票為國民黨侯友宜，拿下31.1%，兩人相差14.6個百分點。第三高票為民眾黨柯文哲，得票率達23.2%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達55.5％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達60.3%。
2024年立委選舉：南投縣集集鎮隘寮里所屬的南投縣第2選區，國民黨游顥以50.9%領先，民進黨蔡培慧以得票率48.1%為第二高票。政黨票方面，民進黨以40.2％在該區取得領先，其後為國民黨36.2%、民眾黨18.8%。
社會經濟背景：該區39歲以下人口佔比約23.7%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為25.4%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為36.4萬元，相較全國，是收入較低的村里。"
10008050006,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以40.8%的得票率領先，第二高票為國民黨侯友宜，拿下33%，兩人相差7.8個百分點。第三高票為民眾黨柯文哲，得票率達26.1%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達54.4％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達54.3%。
2024年立委選舉：南投縣集集鎮玉映里所屬的南投縣第2選區，民進黨蔡培慧以49.1%領先，國民黨游顥以得票率48.2%為第二高票。政黨票方面，民進黨以39.7％在該區取得領先，其後為國民黨33.9%、民眾黨18.8%。
社會經濟背景：該區39歲以下人口佔比約28%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為40.2%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為38.2萬元，相較全國，是收入較低的村里。"
10008050007,"2024年總統大選結果：該區和全國結果不同，第一高票由國民黨侯友宜以得票率40.6%領先，接著為民進黨賴清德，拿下得票率35.2%，跟第一高票相差5.4個百分點。第三高票為民眾黨柯文哲，得票率達24.2%。
歷史選舉對比：2020年總統大選時，該區由由國民黨韓國瑜領先，得票率達50.5％；2016年總統大選該區則由民進黨蔡英文領先，得票率達49.9%。這反映出該區選民的投票傾向有所變化。
2024年立委選舉：南投縣集集鎮吳厝里所屬的南投縣第2選區，國民黨游顥以53.3%領先，民進黨蔡培慧以得票率43.3%為第二高票。政黨票方面，國民黨以44.1％在該區取得領先，其後為民進黨29.3%、民眾黨21%。
社會經濟背景：該區39歲以下人口佔比約28%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為39.1%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為42萬元，接近全國平均。"
10008050008,"2024年總統大選結果：該區和全國結果不同，第一高票由國民黨侯友宜以得票率36.9%領先，接著為民進黨賴清德，拿下得票率35.7%，跟第一高票相差1.2個百分點。第三高票為民眾黨柯文哲，得票率達27.4%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達48.8％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達54%。
2024年立委選舉：南投縣集集鎮八張里所屬的南投縣第2選區，國民黨游顥以52.5%領先，民進黨蔡培慧以得票率44.9%為第二高票。政黨票方面，國民黨以40.3％在該區取得領先，其後為民進黨31.5%、民眾黨20%。
社會經濟背景：該區39歲以下人口佔比約30.6%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為34.5%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為39.9萬元，相較全國，是收入較低的村里。"
10008050009,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以38.7%的得票率領先，第二高票為國民黨侯友宜，拿下34.6%，兩人相差4.1個百分點。第三高票為民眾黨柯文哲，得票率達26.6%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達55.2％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達55.9%。
2024年立委選舉：南投縣集集鎮永昌里所屬的南投縣第2選區，國民黨游顥以49.7%領先，民進黨蔡培慧以得票率47.7%為第二高票。政黨票方面，國民黨以38％在該區取得領先，其後為民進黨35.2%、民眾黨20.3%。
社會經濟背景：該區39歲以下人口佔比約30.5%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為37.2%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為43萬元，接近全國平均。"
10008050010,"2024年總統大選結果：該區和全國結果不同，第一高票由國民黨侯友宜以得票率41%領先，接著為民進黨賴清德，拿下得票率37.2%，跟第一高票相差3.8個百分點。第三高票為民眾黨柯文哲，得票率達21.8%。
歷史選舉對比：2020年總統大選時，該區由由國民黨韓國瑜領先，得票率達49.7％；2016年總統大選該區則由民進黨蔡英文領先，得票率達50.1%。這反映出該區選民的投票傾向有所變化。
2024年立委選舉：南投縣集集鎮富山里所屬的南投縣第2選區，民進黨蔡培慧以48.6%領先，國民黨游顥以得票率47.2%為第二高票。政黨票方面，國民黨以43.7％在該區取得領先，其後為民進黨33%、民眾黨15.7%。
社會經濟背景：該區39歲以下人口佔比約23.8%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為24.9%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為33.1萬元，相較全國，是收入較低的村里。"
