village_id,all_text
67000030001,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以56.5%的得票率領先，第二高票為國民黨侯友宜，拿下24.9%，兩人相差31.6個百分點。第三高票為民眾黨柯文哲，得票率達18.6%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達67.1％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達68.3%。
2024年立委選舉：台南市白河區白河里所屬的台南市第1選區，民進黨賴惠員以63.4%領先，國民黨周宏昌以得票率30.6%為第二高票。政黨票方面，民進黨以52.3％在該區取得領先，其後為國民黨26.1%、民眾黨15.8%。
社會經濟背景：該區39歲以下人口佔比約27.5%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為42.4%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為44.8萬元，相較全國，是收入較高的村里。"
67000030002,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以54.1%的得票率領先，第二高票為國民黨侯友宜，拿下26%，兩人相差28.1個百分點。第三高票為民眾黨柯文哲，得票率達20%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達69.3％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達71.2%。
2024年立委選舉：台南市白河區永安里所屬的台南市第1選區，民進黨賴惠員以63.5%領先，國民黨周宏昌以得票率28.9%為第二高票。政黨票方面，民進黨以50.4％在該區取得領先，其後為國民黨26.1%、民眾黨17%。
社會經濟背景：該區39歲以下人口佔比約29.8%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為43.5%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為43.1萬元，接近全國平均。"
67000030003,"2024年總統大選結果：該區和全國結果不同，第一高票由民進黨賴清德以得票率57.1%領先，接著為民眾黨柯文哲，拿下得票率22.6%，跟第一高票相差34.5個百分點。第三高票為國民黨侯友宜，得票率達20.3%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達72.1％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達73.9%。
2024年立委選舉：台南市白河區外角里所屬的台南市第1選區，民進黨賴惠員以64.7%領先，國民黨周宏昌以得票率26.6%為第二高票。政黨票方面，民進黨以53.7％在該區取得領先，其後為國民黨22.7%、民眾黨18%。
社會經濟背景：該區39歲以下人口佔比約27.4%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為34%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為37.3萬元，相較全國，是收入較低的村里。"
67000030004,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以57.2%的得票率領先，第二高票為國民黨侯友宜，拿下22.1%，兩人相差35.1個百分點。第三高票為民眾黨柯文哲，得票率達20.6%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達72.1％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達71.1%。
2024年立委選舉：台南市白河區庄內里所屬的台南市第1選區，民進黨賴惠員以66.4%領先，國民黨周宏昌以得票率26.6%為第二高票。政黨票方面，民進黨以54％在該區取得領先，其後為國民黨23.7%、民眾黨17%。
社會經濟背景：該區39歲以下人口佔比約29.8%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為37%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為38.8萬元，相較全國，是收入較低的村里。"
67000030005,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以52.7%的得票率領先，第二高票為國民黨侯友宜，拿下24.4%，兩人相差28.3個百分點。第三高票為民眾黨柯文哲，得票率達22.9%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達70.5％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達73.4%。
2024年立委選舉：台南市白河區秀祐里所屬的台南市第1選區，民進黨賴惠員以63.7%領先，國民黨周宏昌以得票率28.4%為第二高票。政黨票方面，民進黨以47.6％在該區取得領先，其後為國民黨24.9%、民眾黨18.5%。
社會經濟背景：該區39歲以下人口佔比約29.9%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為34.1%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為37.1萬元，相較全國，是收入較低的村里。"
67000030006,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以57.2%的得票率領先，第二高票為國民黨侯友宜，拿下24.1%，兩人相差33.1個百分點。第三高票為民眾黨柯文哲，得票率達18.7%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達69.8％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達75.7%。
2024年立委選舉：台南市白河區河東里所屬的台南市第1選區，民進黨賴惠員以63.6%領先，國民黨周宏昌以得票率29.7%為第二高票。政黨票方面，民進黨以51.7％在該區取得領先，其後為國民黨24.6%、民眾黨14.3%。
社會經濟背景：該區39歲以下人口佔比約26%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為33.5%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為42.1萬元，接近全國平均。"
67000030007,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以55.8%的得票率領先，第二高票為國民黨侯友宜，拿下25.8%，兩人相差30個百分點。第三高票為民眾黨柯文哲，得票率達18.5%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達64.6％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達75.1%。
2024年立委選舉：台南市白河區虎山里所屬的台南市第1選區，民進黨賴惠員以66.9%領先，國民黨周宏昌以得票率26.3%為第二高票。政黨票方面，民進黨以51.8％在該區取得領先，其後為國民黨26.2%、民眾黨15.2%。
社會經濟背景：該區39歲以下人口佔比約25.9%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為27.5%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為41.5萬元，接近全國平均。"
67000030008,"2024年總統大選結果：該區和全國結果不同，第一高票由民進黨賴清德以得票率67.1%領先，接著為民眾黨柯文哲，拿下得票率18.1%，跟第一高票相差49個百分點。第三高票為國民黨侯友宜，得票率達14.8%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達79％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達79.7%。
2024年立委選舉：台南市白河區大林里所屬的台南市第1選區，民進黨賴惠員以78%領先，國民黨周宏昌以得票率15%為第二高票。政黨票方面，民進黨以62％在該區取得領先，其後為國民黨17.3%、民眾黨14.3%。
社會經濟背景：該區39歲以下人口佔比約24%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為21.4%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為43.3萬元，接近全國平均。"
67000030009,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以56.6%的得票率領先，第二高票為國民黨侯友宜，拿下25%，兩人相差31.6個百分點。第三高票為民眾黨柯文哲，得票率達18.4%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達68.4％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達76.4%。
2024年立委選舉：台南市白河區崁頭里所屬的台南市第1選區，民進黨賴惠員以67.9%領先，國民黨周宏昌以得票率26.3%為第二高票。政黨票方面，民進黨以52.1％在該區取得領先，其後為國民黨25.8%、民眾黨13.9%。
社會經濟背景：該區39歲以下人口佔比約23.6%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為25.4%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為30.6萬元，相較全國，是收入較低的村里。"
67000030010,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以67.3%的得票率領先，第二高票為國民黨侯友宜，拿下20.2%，兩人相差47.1個百分點。第三高票為民眾黨柯文哲，得票率達12.5%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達73.4％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達75.9%。
2024年立委選舉：台南市白河區六溪里所屬的台南市第1選區，民進黨賴惠員以70.4%領先，國民黨周宏昌以得票率24.3%為第二高票。政黨票方面，民進黨以61.2％在該區取得領先，其後為國民黨20.5%、民眾黨10.4%。
社會經濟背景：該區39歲以下人口佔比約19.6%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為17.3%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為46.3萬元，相較全國，是收入較高的村里。"
67000030011,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以55%的得票率領先，第二高票為國民黨侯友宜，拿下30.6%，兩人相差24.4個百分點。第三高票為民眾黨柯文哲，得票率達14.4%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達64.7％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達61.3%。
2024年立委選舉：台南市白河區仙草里所屬的台南市第1選區，民進黨賴惠員以64%領先，國民黨周宏昌以得票率29.1%為第二高票。政黨票方面，民進黨以48.9％在該區取得領先，其後為國民黨31.6%、民眾黨12%。
社會經濟背景：該區39歲以下人口佔比約17.9%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為19.5%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為34.6萬元，相較全國，是收入較低的村里。"
67000030012,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以53.4%的得票率領先，第二高票為國民黨侯友宜，拿下30.5%，兩人相差22.9個百分點。第三高票為民眾黨柯文哲，得票率達16.1%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達65.3％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達68.6%。
2024年立委選舉：台南市白河區關嶺里所屬的台南市第1選區，民進黨賴惠員以61.9%領先，國民黨周宏昌以得票率31.4%為第二高票。政黨票方面，民進黨以49.7％在該區取得領先，其後為國民黨31.1%、民眾黨11.3%。
社會經濟背景：該區39歲以下人口佔比約18.2%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為27.9%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為37.1萬元，相較全國，是收入較低的村里。"
67000030014,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以54.5%的得票率領先，第二高票為國民黨侯友宜，拿下25%，兩人相差29.5個百分點。第三高票為民眾黨柯文哲，得票率達20.6%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達68％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達71.8%。
2024年立委選舉：台南市白河區大竹里所屬的台南市第1選區，民進黨賴惠員以65.7%領先，國民黨周宏昌以得票率27.4%為第二高票。政黨票方面，民進黨以51.3％在該區取得領先，其後為國民黨25.6%、民眾黨15.8%。
社會經濟背景：該區39歲以下人口佔比約27.9%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為28.7%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為34.9萬元，相較全國，是收入較低的村里。"
67000030018,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以51.4%的得票率領先，第二高票為國民黨侯友宜，拿下27.7%，兩人相差23.7個百分點。第三高票為民眾黨柯文哲，得票率達20.9%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達66％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達67.6%。
2024年立委選舉：台南市白河區竹門里所屬的台南市第1選區，民進黨賴惠員以59.1%領先，國民黨周宏昌以得票率32.2%為第二高票。政黨票方面，民進黨以46.3％在該區取得領先，其後為國民黨27%、民眾黨20.1%。
社會經濟背景：該區39歲以下人口佔比約24.4%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為31.4%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為41.7萬元，接近全國平均。"
67000030019,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以51.8%的得票率領先，第二高票為國民黨侯友宜，拿下31.9%，兩人相差19.9個百分點。第三高票為民眾黨柯文哲，得票率達16.3%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達59.2％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達65.7%。
2024年立委選舉：台南市白河區崎內里所屬的台南市第1選區，民進黨賴惠員以66.9%領先，國民黨周宏昌以得票率27.9%為第二高票。政黨票方面，民進黨以46.6％在該區取得領先，其後為國民黨32.5%、民眾黨13.3%。
社會經濟背景：該區39歲以下人口佔比約20.6%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為25.8%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為36.1萬元，相較全國，是收入較低的村里。"
67000030020,"2024年總統大選結果：該區和全國結果不同，第一高票由民進黨賴清德以得票率54.1%領先，接著為民眾黨柯文哲，拿下得票率23.7%，跟第一高票相差30.4個百分點。第三高票為國民黨侯友宜，得票率達22.2%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達72.2％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達74.2%。
2024年立委選舉：台南市白河區昇安里所屬的台南市第1選區，民進黨賴惠員以61.7%領先，國民黨周宏昌以得票率29%為第二高票。政黨票方面，民進黨以50.9％在該區取得領先，其後為國民黨23.6%、民眾黨18.7%。
社會經濟背景：該區39歲以下人口佔比約30.3%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為32.1%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為36.6萬元，相較全國，是收入較低的村里。"
67000030021,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以67.4%的得票率領先，第二高票為國民黨侯友宜，拿下18.5%，兩人相差48.9個百分點。第三高票為民眾黨柯文哲，得票率達14.2%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達78.3％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達83.1%。
2024年立委選舉：台南市白河區汴頭里所屬的台南市第1選區，民進黨賴惠員以73.2%領先，國民黨周宏昌以得票率22.1%為第二高票。政黨票方面，民進黨以64％在該區取得領先，其後為國民黨17.6%、民眾黨10.5%。
社會經濟背景：該區39歲以下人口佔比約26%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為26.4%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為37.8萬元，相較全國，是收入較低的村里。"
67000030022,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以61.1%的得票率領先，第二高票為國民黨侯友宜，拿下24.8%，兩人相差36.3個百分點。第三高票為民眾黨柯文哲，得票率達14.1%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達72.9％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達74.7%。
2024年立委選舉：台南市白河區內角里所屬的台南市第1選區，民進黨賴惠員以65.8%領先，國民黨周宏昌以得票率26.8%為第二高票。政黨票方面，民進黨以55.9％在該區取得領先，其後為國民黨23%、民眾黨13%。
社會經濟背景：該區39歲以下人口佔比約20.2%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為28.5%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為44.4萬元，相較全國，是收入較高的村里。"
67000030025,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以61.5%的得票率領先，第二高票為國民黨侯友宜，拿下20.9%，兩人相差40.6個百分點。第三高票為民眾黨柯文哲，得票率達17.6%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達75％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達70.4%。
2024年立委選舉：台南市白河區詔豐里所屬的台南市第1選區，民進黨賴惠員以71.4%領先，國民黨周宏昌以得票率21.4%為第二高票。政黨票方面，民進黨以54.8％在該區取得領先，其後為國民黨22.5%、民眾黨14.1%。
社會經濟背景：該區39歲以下人口佔比約26.8%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為29.1%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為39.3萬元，相較全國，是收入較低的村里。"
67000030026,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以57.9%的得票率領先，第二高票為國民黨侯友宜，拿下24.2%，兩人相差33.7個百分點。第三高票為民眾黨柯文哲，得票率達17.9%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達72.2％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達78.9%。
2024年立委選舉：台南市白河區廣蓮里所屬的台南市第1選區，民進黨賴惠員以70%領先，國民黨周宏昌以得票率22.5%為第二高票。政黨票方面，民進黨以54.3％在該區取得領先，其後為國民黨24.8%、民眾黨14.9%。
社會經濟背景：該區39歲以下人口佔比約25.1%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為31.8%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為41.8萬元，接近全國平均。"
67000030027,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以56.4%的得票率領先，第二高票為國民黨侯友宜，拿下25.9%，兩人相差30.5個百分點。第三高票為民眾黨柯文哲，得票率達17.7%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達68.3％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達65.4%。
2024年立委選舉：台南市白河區馬稠後里所屬的台南市第1選區，民進黨賴惠員以66.4%領先，國民黨周宏昌以得票率27.5%為第二高票。政黨票方面，民進黨以53％在該區取得領先，其後為國民黨26.9%、民眾黨13.2%。
社會經濟背景：該區39歲以下人口佔比約22.4%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為25.2%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為39.1萬元，相較全國，是收入較低的村里。"
