village_id,all_text
10010130001,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以44.1%的得票率領先，第二高票為國民黨侯友宜，拿下31.5%，兩人相差12.6個百分點。第三高票為民眾黨柯文哲，得票率達24.3%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達63.3％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達65.1%。
2024年立委選舉：嘉義縣中埔鄉中埔村所屬的嘉義縣第2選區，民進黨陳冠廷以48.8%領先，無黨籍林國慶以得票率44.5%為第二高票。政黨票方面，民進黨以41.6％在該區取得領先，其後為國民黨30.1%、民眾黨21.2%。
社會經濟背景：該區39歲以下人口佔比約33.5%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為37.1%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為42.5萬元，接近全國平均。"
10010130002,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以45.3%的得票率領先，第二高票為國民黨侯友宜，拿下29.3%，兩人相差16個百分點。第三高票為民眾黨柯文哲，得票率達25.4%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達64％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達66.1%。
2024年立委選舉：嘉義縣中埔鄉塩舘村所屬的嘉義縣第2選區，民進黨陳冠廷以49.6%領先，無黨籍林國慶以得票率43.2%為第二高票。政黨票方面，民進黨以41.6％在該區取得領先，其後為國民黨29.6%、民眾黨21.9%。
社會經濟背景：該區39歲以下人口佔比約31.2%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為35.8%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為37.9萬元，相較全國，是收入較低的村里。"
10010130003,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以36.8%的得票率領先，第二高票為國民黨侯友宜，拿下32.3%，兩人相差4.5個百分點。第三高票為民眾黨柯文哲，得票率達31%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達59.4％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達59.9%。
2024年立委選舉：嘉義縣中埔鄉龍門村所屬的嘉義縣第2選區，無黨籍林國慶以53.3%領先，民進黨陳冠廷以得票率42.4%為第二高票。政黨票方面，民進黨以36.3％在該區取得領先，其後為國民黨33.5%、民眾黨22.7%。
社會經濟背景：該區39歲以下人口佔比約31.9%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為29.8%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為43.9萬元，相較全國，是收入較高的村里。"
10010130004,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以56.1%的得票率領先，第二高票為國民黨侯友宜，拿下23.1%，兩人相差33個百分點。第三高票為民眾黨柯文哲，得票率達20.8%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達74.7％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達79.1%。
2024年立委選舉：嘉義縣中埔鄉裕民村所屬的嘉義縣第2選區，民進黨陳冠廷以56.6%領先，無黨籍林國慶以得票率38.6%為第二高票。政黨票方面，民進黨以51.8％在該區取得領先，其後為國民黨24.3%、民眾黨17.3%。
社會經濟背景：該區39歲以下人口佔比約29.1%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為29%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為37.9萬元，相較全國，是收入較低的村里。"
10010130005,"2024年總統大選結果：該區和全國結果不同，第一高票由民進黨賴清德以得票率46.7%領先，接著為民眾黨柯文哲，拿下得票率28%，跟第一高票相差18.7個百分點。第三高票為國民黨侯友宜，得票率達25.3%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達63.9％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達69.6%。
2024年立委選舉：嘉義縣中埔鄉金蘭村所屬的嘉義縣第2選區，無黨籍林國慶以47.9%領先，民進黨陳冠廷以得票率46.2%為第二高票。政黨票方面，民進黨以42.8％在該區取得領先，其後為國民黨27.1%、民眾黨22.4%。
社會經濟背景：該區39歲以下人口佔比約31.1%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為33.1%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為39.5萬元，相較全國，是收入較低的村里。"
10010130006,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以46%的得票率領先，第二高票為國民黨侯友宜，拿下27.8%，兩人相差18.2個百分點。第三高票為民眾黨柯文哲，得票率達26.2%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達64.6％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達67.1%。
2024年立委選舉：嘉義縣中埔鄉富收村所屬的嘉義縣第2選區，民進黨陳冠廷以47.7%領先，無黨籍林國慶以得票率45.4%為第二高票。政黨票方面，民進黨以42.8％在該區取得領先，其後為國民黨28%、民眾黨21.3%。
社會經濟背景：該區39歲以下人口佔比約32%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為34.8%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為36.8萬元，相較全國，是收入較低的村里。"
10010130007,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以45.7%的得票率領先，第二高票為國民黨侯友宜，拿下28.1%，兩人相差17.6個百分點。第三高票為民眾黨柯文哲，得票率達26.2%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達63.7％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達64.8%。
2024年立委選舉：嘉義縣中埔鄉和睦村所屬的嘉義縣第2選區，民進黨陳冠廷以48.2%領先，無黨籍林國慶以得票率44.7%為第二高票。政黨票方面，民進黨以42.4％在該區取得領先，其後為國民黨28.5%、民眾黨22.8%。
社會經濟背景：該區39歲以下人口佔比約33.2%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為40%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為40.9萬元，接近全國平均。"
10010130008,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以42.7%的得票率領先，第二高票為國民黨侯友宜，拿下32.6%，兩人相差10.1個百分點。第三高票為民眾黨柯文哲，得票率達24.7%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達60.1％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達62%。
2024年立委選舉：嘉義縣中埔鄉和美村所屬的嘉義縣第2選區，民進黨陳冠廷以48.1%領先，無黨籍林國慶以得票率44.4%為第二高票。政黨票方面，民進黨以39.3％在該區取得領先，其後為國民黨33.3%、民眾黨21.4%。
社會經濟背景：該區39歲以下人口佔比約31%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為43.2%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為42.9萬元，接近全國平均。"
10010130009,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以46.4%的得票率領先，第二高票為國民黨侯友宜，拿下27%，兩人相差19.4個百分點。第三高票為民眾黨柯文哲，得票率達26.6%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達63.6％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達64.7%。
2024年立委選舉：嘉義縣中埔鄉和興村所屬的嘉義縣第2選區，民進黨陳冠廷以49.2%領先，無黨籍林國慶以得票率43.2%為第二高票。政黨票方面，民進黨以42.9％在該區取得領先，其後為國民黨28.1%、民眾黨22.2%。
社會經濟背景：該區39歲以下人口佔比約31.6%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為36.5%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為39.4萬元，相較全國，是收入較低的村里。"
10010130010,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以45.2%的得票率領先，第二高票為國民黨侯友宜，拿下32.3%，兩人相差12.9個百分點。第三高票為民眾黨柯文哲，得票率達22.5%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達58.9％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達64.1%。
2024年立委選舉：嘉義縣中埔鄉隆興村所屬的嘉義縣第2選區，無黨籍林國慶以49%領先，民進黨陳冠廷以得票率45.9%為第二高票。政黨票方面，民進黨以40.2％在該區取得領先，其後為國民黨33.7%、民眾黨19.4%。
社會經濟背景：該區39歲以下人口佔比約31.9%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為33.2%，相較全國，是高學歷人口佔比偏低的村里。綜合所得中位數為40.5萬元，接近全國平均。"
