village_id,all_text
65000030001,"2024年總統大選結果：該區和全國結果不同，第一高票由國民黨侯友宜以得票率36.8%領先，接著為民進黨賴清德，拿下得票率34.2%，跟第一高票相差2.6個百分點。第三高票為民眾黨柯文哲，得票率達29%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達55.7％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達55.2%。
2024年立委選舉：新北市中和區中原里所屬的新北市第8選區，國民黨張智倫以38.9%領先，民進黨吳崢以得票率37.5%為第二高票。政黨票方面，國民黨以35.2％在該區取得領先，其後為民進黨31%、民眾黨26.1%。
社會經濟背景：該區39歲以下人口佔比約34.4%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為63.7%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為66.9萬元，屬於高收入地區。"
65000030002,"2024年總統大選結果：該區和全國結果不同，第一高票由國民黨侯友宜以得票率37.8%領先，接著為民進黨賴清德，拿下得票率35%，跟第一高票相差2.8個百分點。第三高票為民眾黨柯文哲，得票率達27.3%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達53％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達51.3%。
2024年立委選舉：新北市中和區平河里所屬的新北市第8選區，國民黨張智倫以40%領先，民進黨吳崢以得票率38.5%為第二高票。政黨票方面，國民黨以37.7％在該區取得領先，其後為民進黨31.8%、民眾黨24.1%。
社會經濟背景：該區39歲以下人口佔比約30.1%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為53.4%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為47萬元，相較全國，是收入較高的村里。"
65000030003,"2024年總統大選結果：該區和全國結果相同，由民進黨賴清德以39%的得票率領先，第二高票為國民黨侯友宜，拿下34.6%，兩人相差4.4個百分點。第三高票為民眾黨柯文哲，得票率達26.4%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達56.9％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達55.2%。
2024年立委選舉：新北市中和區信和里所屬的新北市第8選區，民進黨吳崢以43.1%領先，國民黨張智倫以得票率37.2%為第二高票。政黨票方面，民進黨以36％在該區取得領先，其後為國民黨35.8%、民眾黨21.6%。
社會經濟背景：該區39歲以下人口佔比約30.5%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為44.5%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為40.7萬元，接近全國平均。"
65000030004,"2024年總統大選結果：該區和全國結果不同，第一高票由國民黨侯友宜以得票率37.1%領先，接著為民進黨賴清德，拿下得票率35.4%，跟第一高票相差1.7個百分點。第三高票為民眾黨柯文哲，得票率達27.5%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達53.6％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達53.3%。
2024年立委選舉：新北市中和區仁和里所屬的新北市第8選區，民進黨吳崢以40.4%領先，國民黨張智倫以得票率40%為第二高票。政黨票方面，國民黨以37.7％在該區取得領先，其後為民進黨32.4%、民眾黨23.2%。
社會經濟背景：該區39歲以下人口佔比約31.1%，相較全國，是較年輕的村里。具有大專以上學歷人口佔比約為45%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為40.9萬元，接近全國平均。"
65000030005,"2024年總統大選結果：該區和全國結果不同，第一高票由國民黨侯友宜以得票率37.7%領先，接著為民進黨賴清德，拿下得票率36%，跟第一高票相差1.7個百分點。第三高票為民眾黨柯文哲，得票率達26.3%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達54.4％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達52.6%。
2024年立委選舉：新北市中和區中正里所屬的新北市第8選區，國民黨張智倫以41%領先，民進黨吳崢以得票率38.6%為第二高票。政黨票方面，國民黨以38.1％在該區取得領先，其後為民進黨33.8%、民眾黨22.6%。
社會經濟背景：該區39歲以下人口佔比約29.7%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為44.7%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為40.3萬元，相較全國，是收入較低的村里。"
65000030006,"2024年總統大選結果：該區和全國結果不同，第一高票由國民黨侯友宜以得票率43.8%領先，接著為民進黨賴清德，拿下得票率31.6%，跟第一高票相差12.2個百分點。第三高票為民眾黨柯文哲，得票率達24.6%。
歷史選舉對比：2020年總統大選時，該區由國民黨韓國瑜領先，得票率達52.2％；2016年總統大選該區也同樣支持國民黨，朱立倫得票率達45.8%。
2024年立委選舉：新北市中和區建和里所屬的新北市第8選區，國民黨張智倫以46%領先，民進黨吳崢以得票率32.9%為第二高票。政黨票方面，國民黨以44.9％在該區取得領先，其後為民進黨27.3%、民眾黨21.6%。
社會經濟背景：該區39歲以下人口佔比約28.9%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為50.9%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為41.6萬元，接近全國平均。"
65000030007,"2024年總統大選結果：該區和全國結果不同，第一高票由國民黨侯友宜以得票率45.5%領先，接著為民進黨賴清德，拿下得票率28.3%，跟第一高票相差17.2個百分點。第三高票為民眾黨柯文哲，得票率達26.2%。
歷史選舉對比：2020年總統大選時，該區由國民黨韓國瑜領先，得票率達56.1％；2016年總統大選該區也同樣支持國民黨，朱立倫得票率達47.6%。
2024年立委選舉：新北市中和區連和里所屬的新北市第8選區，國民黨張智倫以47.7%領先，民進黨吳崢以得票率30.4%為第二高票。政黨票方面，國民黨以45.5％在該區取得領先，其後為民進黨24.6%、民眾黨23.3%。
社會經濟背景：該區39歲以下人口佔比約26.7%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為61.9%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為53.7萬元，屬於高收入地區。"
65000030008,"2024年總統大選結果：該區和全國結果不同，第一高票由國民黨侯友宜以得票率41.9%領先，接著為民進黨賴清德，拿下得票率31.7%，跟第一高票相差10.2個百分點。第三高票為民眾黨柯文哲，得票率達26.4%。
歷史選舉對比：2020年總統大選時，該區由由國民黨韓國瑜領先，得票率達49％；2016年總統大選該區則由民進黨蔡英文領先，得票率達45.4%。這反映出該區選民的投票傾向有所變化。
2024年立委選舉：新北市中和區連城里所屬的新北市第8選區，國民黨張智倫以44.1%領先，民進黨吳崢以得票率33.8%為第二高票。政黨票方面，國民黨以42.4％在該區取得領先，其後為民進黨29.1%、民眾黨22.9%。
社會經濟背景：該區39歲以下人口佔比約28.3%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為54.6%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為48.8萬元，相較全國，是收入較高的村里。"
65000030009,"2024年總統大選結果：該區和全國結果不同，第一高票由國民黨侯友宜以得票率38.5%領先，接著為民進黨賴清德，拿下得票率35.9%，跟第一高票相差2.6個百分點。第三高票為民眾黨柯文哲，得票率達25.6%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達52％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達49.3%。
2024年立委選舉：新北市中和區力行里所屬的新北市第8選區，國民黨張智倫以39.8%領先，民進黨吳崢以得票率38.3%為第二高票。政黨票方面，國民黨以38.2％在該區取得領先，其後為民進黨31.3%、民眾黨23.2%。
社會經濟背景：該區39歲以下人口佔比約29.7%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為58.2%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為54.2萬元，屬於高收入地區。"
65000030010,"2024年總統大選結果：該區和全國結果不同，第一高票由國民黨侯友宜以得票率39.6%領先，接著為民進黨賴清德，拿下得票率35%，跟第一高票相差4.6個百分點。第三高票為民眾黨柯文哲，得票率達25.4%。
歷史選舉對比：2020年總統大選時，該區由民進黨蔡英文領先，得票率達52.7％；2016年總統大選該區也同樣支持民進黨，蔡英文得票率達50.7%。
2024年立委選舉：新北市中和區枋寮里所屬的新北市第8選區，國民黨張智倫以42.5%領先，民進黨吳崢以得票率36.6%為第二高票。政黨票方面，國民黨以40.2％在該區取得領先，其後為民進黨31.1%、民眾黨21.9%。
社會經濟背景：該區39歲以下人口佔比約28.7%，相較全國，是較年長的村里。具有大專以上學歷人口佔比約為53.4%，相較全國，是高學歷人口佔比偏高的村里。綜合所得中位數為49.9萬元，屬於高收入地區。"
